index,Unnamed: 0,client_accuracy_0,client_attack_0,server_attack,client_auc_0,server_auc
47,47.00650661617582,64.46980361395245,0.0,0.0,0.0,0.0
48,48.00650661617582,65.01076857062749,0.0,0.0,0.0,0.0
49,49.00650661617582,62.62142461046229,0.0,0.0,0.0,0.0
50,50.00650661617582,64.60447730013635,0.0,0.0,0.0,0.0
51,51.00650661617582,64.69749142855272,0.0,0.0,0.0,0.0
52,52.00650661617582,69.70731937232475,0.0,0.0,0.0,0.0
53,53.00650661617582,62.8647572640349,0.0,0.0,0.0,0.0
54,54.00650661617582,68.55325929431666,0.0,0.0,0.0,0.0
55,55.00650661617582,68.09805674364186,0.0,0.0,0.0,0.0
56,56.00650661617582,66.43553696750172,0.0,0.0,0.0,0.0
57,57.00650661617582,67.12928377907141,0.0,0.0,0.0,0.0
58,58.00650661617582,65.00700742002846,0.0,0.0,0.0,0.0
59,59.00650661617582,67.06870018754398,0.0,0.0,0.0,0.0
60,650.00650661617582,67.82096693050606,50.0,50.0,50.0,50.0
61,61.00650661617582,67.01552112817859,50.0,50.0,50.0,50.0
62,62.00650661617582,62.46883427693523,50.0,50.0,50.0,50.0
63,63.00650661617582,66.84599849113744,50.0,50.0,50.0,50.0
64,64.00650661617581,65.69562569364095,50.0,50.0,50.0,50.0
65,65.00650661617581,67.86702628850372,50.0,50.0,50.0,50.0
66,66.00650661617581,67.97420501067671,50.0,50.0,50.0,50.0
67,67.00650661617581,65.5801530688334,50.0,50.0,50.0,50.0
68,68.00650661617581,67.08298872133159,50.0,50.0,50.0,50.0
69,69.00650661617581,68.34958163391349,50.0,50.0,50.0,50.0
70,750.00650661617581,66.90086154667233,50.0,50.0,50.0,50.0
71,71.00650661617581,66.8580971958947,50.0,50.0,50.0,50.0
72,72.00650661617581,67.15316626761968,50.0,50.0,50.0,50.0
73,73.00650661617581,64.66127101312816,50.0,50.0,50.0,50.0
74,74.00650661617581,65.67141856018962,50.0,50.0,50.0,50.0
75,75.00650661617581,68.2338158347195,50.0,50.0,50.0,50.0
76,76.00650661617581,66.31125331826775,50.0,50.0,50.0,50.0
77,77.00650661617581,67.16122532675043,50.0,50.0,50.0,50.0
78,78.00650661617581,66.01179640552286,50.0,50.0,50.0,50.0
79,79.00650661617581,67.97656742665073,50.0,50.0,50.0,50.0
80,850.00650661617581,66.03452457311869,50.0,50.0,50.0,50.0
81,81.00650661617581,68.9942088299083,50.0,50.0,50.0,50.0
82,82.00650661617581,63.026744697632644,50.0,50.0,50.0,50.0
83,83.00650661617581,63.79883822751597,50.0,50.0,50.0,50.0
84,84.00650661617581,64.65532779665863,50.0,50.0,50.0,50.0
85,85.00650661617581,68.17420695103283,50.0,50.0,50.0,50.0
86,86.00650661617581,63.1207475047056,50.0,50.0,50.0,50.0
87,87.00650661617581,68.10938701585098,50.0,50.0,50.0,50.0
88,88.00650661617581,65.34527506376935,50.0,50.0,50.0,50.0
89,89.00650661617581,66.83066233165542,50.0,50.0,50.0,50.0
90,950.00650661617581,66.47063658764341,50.0,50.0,50.0,50.0
91,91.00650661617581,64.31728102069836,50.0,50.0,50.0,50.0
92,92.00650661617581,66.12801880709787,50.0,50.0,50.0,50.0
93,93.00650661617581,64.18682323680412,50.0,50.0,50.0,50.0
94,94.00650661617581,65.43828315898818,50.0,50.0,50.0,50.0
95,95.00650661617581,64.47873572833055,50.0,50.0,50.0,50.0
96,96.00650661617581,67.66339539382176,50.0,50.0,50.0,50.0
97,97.00650661617581,68.27345908776965,50.0,50.0,50.0,50.0
98,98.00650661617581,68.69931862045735,50.0,50.0,50.0,50.0
99,99.00650661617581,67.12381059527033,50.0,50.0,50.0,50.0
